link,name,price,locality,region,postal_code,address,latitude,longitude,images,description,bedrooms,bathrooms,floor_size_sq_ft,uniq_id,scraped_at
https://www.homes.com/property/9843-whiteland-st-pico-rivera-ca-90660/id-100000083920/,,,Pico Rivera,CA,90660,9843 Whiteland Street,33.954797,-118.092671,https://cdn.homes.com/x2/@v=2056206338@/124/9/983/DW22117983/DW22117983_0.jpg | https://cdn.homes.com/x2/@v=2057254914@/124/9/983/DW22117983/DW22117983_1.jpg | https://cdn.homes.com/x2/@v=2058303490@/124/9/983/DW22117983/DW22117983_2.jpg | https://cdn.homes.com/x2/@v=2059352066@/124/9/983/DW22117983/DW22117983_3.jpg | https://cdn.homes.com/x2/@v=2060400642@/124/9/983/DW22117983/DW22117983_4.jpg | https://cdn.homes.com/x2/@v=2061449218@/124/9/983/DW22117983/DW22117983_5.jpg | https://cdn.homes.com/x2/@v=2062497794@/124/9/983/DW22117983/DW22117983_6.jpg | https://cdn.homes.com/x2/@v=2063546370@/124/9/983/DW22117983/DW22117983_7.jpg | https://cdn.homes.com/x2/@v=2047817730@/124/9/983/DW22117983/DW22117983_8.jpg | https://cdn.homes.com/x2/@v=2048866306@/124/9/983/DW22117983/DW22117983_9.jpg | https://cdn.homes.com/x2/@v=-1383252014@/124/9/983/DW22117983/DW22117983_10.jpg | https://cdn.homes.com/x2/@v=-1382203438@/124/9/983/DW22117983/DW22117983_11.jpg | https://cdn.homes.com/x2/@v=-1381154862@/124/9/983/DW22117983/DW22117983_12.jpg | https://cdn.homes.com/x2/@v=-1380106286@/124/9/983/DW22117983/DW22117983_13.jpg | https://cdn.homes.com/x2/@v=-1379057710@/124/9/983/DW22117983/DW22117983_14.jpg | https://cdn.homes.com/x2/@v=-1378009134@/124/9/983/DW22117983/DW22117983_15.jpg | https://cdn.homes.com/x2/@v=-1376960558@/124/9/983/DW22117983/DW22117983_16.jpg | https://cdn.homes.com/x2/@v=-1375911982@/124/9/983/DW22117983/DW22117983_17.jpg | https://cdn.homes.com/x2/@v=-1391640622@/124/9/983/DW22117983/DW22117983_18.jpg | https://cdn.homes.com/x2/@v=-1390592046@/124/9/983/DW22117983/DW22117983_19.jpg | https://cdn.homes.com/x2/@v=-1366474798@/124/9/983/DW22117983/DW22117983_20.jpg | https://cdn.homes.com/x2/@v=-1365426222@/124/9/983/DW22117983/DW22117983_21.jpg | https://cdn.homes.com/x2/@v=-1364377646@/124/9/983/DW22117983/DW22117983_22.jpg | https://cdn.homes.com/x2/@v=-1363329070@/124/9/983/DW22117983/DW22117983_23.jpg | https://cdn.homes.com/x2/@v=-1362280494@/124/9/983/DW22117983/DW22117983_24.jpg | https://cdn.homes.com/x2/@v=-1361231918@/124/9/983/DW22117983/DW22117983_25.jpg | https://cdn.homes.com/x2/@v=-1360183342@/124/9/983/DW22117983/DW22117983_26.jpg | https://cdn.homes.com/x2/@v=-1359134766@/124/9/983/DW22117983/DW22117983_27.jpg | https://cdn.homes.com/x2/@v=-1374863406@/124/9/983/DW22117983/DW22117983_28.jpg | https://cdn.homes.com/x2/@v=-1373814830@/124/9/983/DW22117983/DW22117983_29.jpg | https://cdn.homes.com/x2/@v=-1349697582@/124/9/983/DW22117983/DW22117983_30.jpg | https://cdn.homes.com/x2/@v=-1348649006@/124/9/983/DW22117983/DW22117983_31.jpg | https://cdn.homes.com/x2/@v=-1347600430@/124/9/983/DW22117983/DW22117983_32.jpg | https://cdn.homes.com/x2/@v=-1346551854@/124/9/983/DW22117983/DW22117983_33.jpg | https://cdn.homes.com/x2/@v=-1345503278@/124/9/983/DW22117983/DW22117983_34.jpg | https://cdn.homes.com/x2/@v=-1344454702@/124/9/983/DW22117983/DW22117983_35.jpg | https://cdn.homes.com/x2/@v=-1343406126@/124/9/983/DW22117983/DW22117983_36.jpg | https://cdn.homes.com/x2/@v=-1342357550@/124/9/983/DW22117983/DW22117983_37.jpg | https://cdn.homes.com/x2/@v=-1358086190@/124/9/983/DW22117983/DW22117983_38.jpg | https://cdn.homes.com/x2/@v=-1357037614@/124/9/983/DW22117983/DW22117983_39.jpg | https://cdn.homes.com/x2/@v=-1467138094@/124/9/983/DW22117983/DW22117983_40.jpg | https://cdn.homes.com/x2/@v=-1466089518@/124/9/983/DW22117983/DW22117983_41.jpg,"**Beautiful spacious 3 bedroom 1 bathroom home located in a great neighborhood***. This home has it all, from an updated kitchen, bathroom to a new exterior patio. It is beautifully painted and updated. Shutters throughout home. Kitchen is very spacious and open. Dining area is in between kitchen and living room. Living room has a lot of natural light. Home has an tankless water heater, energy efficient Ac and water softener system. There is a two car garage attached to home making it very convenient to drive in and enter home. Laundry area is in garage. Garage is setup as a man cave with proxy floors. Location is ideal as it is next to freeways, restaurants, shops. Bordering cities are Downey and Santa Fe Springs.",3,1,"1,149",8a2934cf-3e4b-51b7-8ca5-e6e0bda5e73e,01/07/2022 18:13:57
https://www.homes.com/property/1131-kimberly-ct-hollister-ca-95023/id-100000014778/,"1131 Kimberly Ct, Hollister, CA 95023","$972,160",Hollister,CA,95023,1131 Kimberly Ct,36.847847,-121.417419,,"This Single Family Residence is located at 1131 Kimberly Ct, Hollister, Ca. The estimated value of this home is currently priced at 972,160. 1131 Kimberly Ct is within the school district San Benito High School District with nearby schools including R. O. Hardin Elementary School, R. O. Hardin Elementary School, and San Benito High School.",,0,,8a624a5f-a846-572d-a3ed-26f6087ffb90,01/07/2022 18:13:57
https://www.homes.com/property/401-walnut-st-petaluma-ca-94952/id-100000766748/,"401 Walnut St, Petaluma, CA 94952","$1,089,124",Petaluma,CA,94952,401 Walnut St,38.237598,-122.648019,,"This Single Family Residence is located at 401 Walnut St, Petaluma, Ca. The estimated value of this home is currently priced at 1,089,124, approximately $540.24 per square foot. This property was originally built in 1910. 401 Walnut St is within the school district Petaluma Joint Union High School District with nearby schools including McKinley Elementary School, Petaluma Junior High School, and Petaluma High School.",3,2,"2,016",5f15788d-d386-52ca-a8aa-297364b05da5,01/07/2022 18:13:57
https://www.homes.com/property/26388-neuman-rd-barstow-ca-92311/id-100005554936/,"26388 Neuman Rd, Barstow, CA 92311",Ask for Price,Barstow,CA,92311,26388 Neuman Rd,34.917667,-117.084897,,"This Single Family Residence is located at 26388 Neuman Rd, Barstow, Ca. This property was originally built in 1984. 26388 Neuman Rd is within the school district Barstow Unified School District with nearby schools including Lenwood Elementary School, Lenwood Elementary School, and Barstow High School.",2,2,"1,852",67537635-4864-5c67-bcd2-0cc4213e82c4,01/07/2022 18:13:57
https://www.homes.com/property/68799-hermosillo-rd-cathedral-city-ca-92234/id-100003452486/,"68799 Hermosillo Rd, Cathedral City, CA 92234","$588,600",Cathedral City,CA,92234,68799 Hermosillo Rd,33.833529,-116.46266,,"This Single Family Residence is located at 68799 Hermosillo Rd, Cathedral City, Ca. The estimated value of this home is currently priced at 588,600, approximately $284.07 per square foot. This property was originally built in 1990. 68799 Hermosillo Rd is within the school district Palm Springs Unified School District with nearby schools including Landau Elementary School, James Workman Middle School, and Rancho Mirage High School.",4,3,"2,072",1301e3e0-3f73-5f64-8f6b-89c445a38c78,01/07/2022 18:13:57
https://www.homes.com/property/1823-mendoza-dr-firebaugh-ca-93622/id-100004022587/,"1823 Mendoza Dr, Firebaugh, CA 93622","$248,939",Firebaugh,CA,93622,1823 Mendoza Dr,36.867008,-120.458034,,"This Single Family Residence is located at 1823 Mendoza Dr, Firebaugh, Ca. The estimated value of this home is currently priced at 248,939, approximately $239.59 per square foot. 1823 Mendoza Dr is within the school district Firebaugh-Las Deltas Joint Unified School District with nearby schools including Arthur E. Mills Intermediate School, Firebaugh Middle School, and Firebaugh High School.",3,2,"1,039",b2b596f2-128a-58c5-a46f-ee90a506f474,01/07/2022 18:13:58
https://www.homes.com/property/16195-laguna-st-victorville-ca-92395/id-100002676679/,"16195 Laguna St, Victorville, CA 92395","$488,160",Victorville,CA,92395,16195 Laguna St,34.535435,-117.310916,,"This Single Family Residence is located at 16195 Laguna St, Victorville, Ca. The estimated value of this home is currently priced at 488,160, approximately $244.69 per square foot. This property was originally built in 1963. 16195 Laguna St is within the school district Victor Valley Union High School District with nearby schools including Del Rey Elementary School, Del Rey Elementary School, and Victor Valley High School.",4,2,"1,995",9c12e717-577f-5931-8d54-de6c14ac6955,01/07/2022 18:13:58
https://www.homes.com/property/843-chilicothe-st-south-lake-tahoe-ca-96150/id-100004126309/,"843 Chilicothe St, South Lake Tahoe, CA 96150","$629,970",South Lake Tahoe,CA,96150,843 Chilicothe St,38.859488,-120.030685,,"This Single Family Residence is located at 843 Chilicothe St, South Lake Tahoe, Ca. The estimated value of this home is currently priced at 629,970, approximately $557.99 per square foot. This property was originally built in 1970. 843 Chilicothe St is within the school district Lake Tahoe Unified School District with nearby schools including Tahoe Valley Elementary School, South Tahoe Middle School, and South Tahoe High School.",3,1,"1,129",def643bd-2be8-5a27-90ad-941e2dc970bb,01/07/2022 18:13:58
https://www.homes.com/property/6401-cerulean-ave-garden-grove-ca-92845/id-100001219060/,"6401 Cerulean Ave, Garden Grove, CA 92845","$1,011,792",Garden Grove,CA,92845,6401 Cerulean Ave,33.778744,-118.021098,,"This Single Family Residence is located at 6401 Cerulean Ave, Garden Grove, Ca. The estimated value of this home is currently priced at 1,011,792, approximately $445.14 per square foot. This property was originally built in 1963. 6401 Cerulean Ave is within the school district Garden Grove Unified School District with nearby schools including Barker Elementary School, Bell Intermediate School, and Pacifica High School.",5,3,"2,273",4585ba01-cc51-5bf7-ab80-f7c672e2aa96,01/07/2022 18:13:59
https://www.homes.com/property/1215-sugarbush-dr-vista-ca-92084/id-100004592602/,"1215 Sugarbush Dr, Vista, CA 92084","$1,364,472",Vista,CA,92084,1215 Sugarbush Dr,33.189226,-117.190951,,"This Single Family Residence is located at 1215 Sugarbush Dr, Vista, Ca. The estimated value of this home is currently priced at 1,364,472, approximately $497.08 per square foot. 1215 Sugarbush Dr is within the school district Vista Unified School District with nearby schools including Hannalei Elementary School, Rancho Minerva Middle School, and Rancho Buena Vista High School.",3,2,"2,745",a4c13d59-4ee2-5da9-b306-c9b5feef945f,01/07/2022 18:13:59
https://www.homes.com/property/6107-callaway-pl-rancho-cucamonga-ca-91737/id-100002470029/,"6107 Callaway Pl, Rancho Cucamonga, CA 91737","$713,730",Rancho Cucamonga,CA,91737,6107 Callaway Pl,34.142824,-117.573129,,"This Single Family Residence is located at 6107 Callaway Pl, Rancho Cucamonga, Ca. The estimated value of this home is currently priced at 713,730, approximately $523.26 per square foot. This property was originally built in 1988. 6107 Callaway Pl is within the school district Chaffey Joint Union High School District with nearby schools including Banyan Elementary School, Vineyard Junior High School, and Los Osos High School.",3,2,"1,364",f3e826e2-6048-5ec0-a846-dab95a8127cc,01/07/2022 18:13:59
https://www.homes.com/property/148-w-d-st-colton-ca-92324/id-100002434332/,"148 W D St, Colton, CA 92324","$324,342",Colton,CA,92324,148 W D St,34.072115,-117.324098,,"This Single Family Residence is located at 148 W D St, Colton, Ca. The estimated value of this home is currently priced at 324,342, approximately $300.87 per square foot. This property was originally built in 1950. 148 W D St is within the school district Colton Joint Unified School District with nearby schools including Grant Elementary School, Grant Elementary School, and Colton High School.",2,1,"1,078",1f7beb2f-ff28-50ad-80f2-4dcccd3cc176,01/07/2022 18:13:59
https://www.homes.com/property/20522-hudson-st-burney-ca-96013/id-100000177735/,"20522 Hudson St, Burney, CA 96013","$321,480",Burney,CA,96013,20522 Hudson St,40.885325,-121.662604,,"This Single Family Residence is located at 20522 Hudson St, Burney, Ca. The estimated value of this home is currently priced at 321,480, approximately $249.21 per square foot. This property was originally built in 1977. 20522 Hudson St is within the school district Fall River Joint Unified with nearby schools including Burney Elementary School, Burney Elementary School, and Burney Junior-Senior High School.",3,2,"1,290",601594a5-b8b0-5ee1-bb46-fb656aae6842,01/07/2022 18:13:59
https://www.homes.com/property/4799-lyric-ln-san-jose-ca-95111/id-100005396637/,"4799 Lyric Ln, San Jose, CA 95111","$977,292",San Jose,CA,95111,4799 Lyric Ln,37.273559,-121.814443,,"This Single Family Residence is located at 4799 Lyric Ln, San Jose, Ca. The estimated value of this home is currently priced at 977,292, approximately $717.02 per square foot. This property was originally built in 1966. 4799 Lyric Ln is within the school district East Side Union High School District with nearby schools including Stipe Elementary School, Davis Intermediate School, and Andrew P. Hill High School.",3,2,"1,363",e6213c64-a9f1-510f-84a6-c9aa1870f292,01/07/2022 18:13:59
https://www.homes.com/property/3451-tea-rose-dr-el-dorado-hills-ca-95762/id-100003992265/,"3451 Tea Rose Dr, El Dorado Hills, CA 95762","$620,268",El Dorado Hills,CA,95762,3451 Tea Rose Dr,38.678764,-121.008081,,"This Single Family Residence is located at 3451 Tea Rose Dr, El Dorado Hills, Ca. The estimated value of this home is currently priced at 620,268, approximately $435.28 per square foot. This property was originally built in 1995. 3451 Tea Rose Dr is within the school district El Dorado Union High School District with nearby schools including Green Valley Elementary School, Pleasant Grove Middle School, and Ponderosa High School.",3,2,"1,425",31249da1-f0ad-5ef8-b046-e54ef6494d90,01/07/2022 18:13:59
https://www.homes.com/property/1209-mason-st-napa-ca-94558/id-100004983061/,"1209 Mason St, Napa, CA 94558","$1,121,322",Napa,CA,94558,1209 Mason St,38.310646,-122.33909,,"This Single Family Residence is located at 1209 Mason St, Napa, Ca. The estimated value of this home is currently priced at 1,121,322, approximately $603.19 per square foot. This property was originally built in 1978. 1209 Mason St is within the school district Napa Valley Unified School District with nearby schools including Browns Valley Elementary School, Harvest Magnet Middle School, and Napa High School.",4,2,"1,859",107ed0ad-b20f-5b84-81f7-eb18f59d665e,01/07/2022 18:13:59
https://www.homes.com/property/3319-harvard-dr-bakersfield-ca-93306/id-100004493333/,"3319 Harvard Dr, Bakersfield, CA 93306","$270,840",Bakersfield,CA,93306,3319 Harvard Dr,35.39829,-118.955679,,"This Single Family Residence is located at 3319 Harvard Dr, Bakersfield, Ca. The estimated value of this home is currently priced at 270,840, approximately $205.96 per square foot. This property was originally built in 1961. 3319 Harvard Dr is within the school district Kern High School District with nearby schools including Colonel Howard Nichols Elementary School, Chipman Junior High School, and Highland High School.",4,1,"1,315",5da4af73-b528-57bb-adb4-f94356f86152,01/07/2022 18:14:00
https://www.homes.com/property/5652-linda-rosa-ave-la-jolla-ca-92037/id-100002005907/,"5652 Linda Rosa Ave, La Jolla, CA 92037","$2,537,810",La Jolla,CA,92037,5652 Linda Rosa Ave,32.815951,-117.264686,,"This Single Family Residence is located at 5652 Linda Rosa Ave, La Jolla, Ca. The estimated value of this home is currently priced at 2,537,810, approximately $1,052.16 per square foot. This property was originally built in 1961. 5652 Linda Rosa Ave is within the school district San Diego Unified School District with nearby schools including Bird Rock Elementary School, Muirlands Middle School, and La Jolla High School.",3,4,"2,412",3d3eefbf-a277-5396-a496-2aec9f95a26d,01/07/2022 18:14:00
https://www.homes.com/property/160-eastburn-ct-san-bruno-ca-94066/id-100000498265/,"160 Eastburn Ct, San Bruno, CA 94066",Ask for Price,San Bruno,CA,94066,160 Eastburn Ct,37.617197,-122.429867,,"This Duplex is located at 160 Eastburn Ct, San Bruno, Ca. This property was originally built in 1962. 160 Eastburn Ct is within the school district San Mateo Union High School District with nearby schools including John Muir Elementary School, Parkside Middle School, and Capuchino High School.",5,3,,a54e3de5-e519-5b0e-9208-11e745932112,01/07/2022 18:14:01
https://www.homes.com/property/25784-delphinium-ave-moreno-valley-ca-92553/id-100003317309/,"25784 Delphinium Ave, Moreno Valley, CA 92553","$417,309",Moreno Valley,CA,92553,25784 Delphinium Ave,33.906694,-117.212754,,"This Single Family Residence is located at 25784 Delphinium Ave, Moreno Valley, Ca. The estimated value of this home is currently priced at 417,309, approximately $402.03 per square foot. This property was originally built in 1986. 25784 Delphinium Ave is within the school district Moreno Valley Unified School District with nearby schools including Hendrick Ranch Elementary School, Landmark Middle School, and Vista Del Lago High School.",2,2,"1,038",ee8c331e-dd0b-525e-8239-76df569e5390,01/07/2022 18:14:01
https://www.homes.com/property/5970-stone-bridge-rd-santa-rosa-ca-95409/id-100000778072/,"5970 Stone Bridge Rd, Santa Rosa, CA 95409","$237,440",Santa Rosa,CA,95409,5970 Stone Bridge Rd,38.452132,-122.623402,,"This Single Family Residence is located at 5970 Stone Bridge Rd, Santa Rosa, Ca. The estimated value of this home is currently priced at 237,440, approximately $107.34 per square foot. This property was originally built in 1989. 5970 Stone Bridge Rd is within the school district Santa Rosa High School District with nearby schools including Austin Creek Elementary School, Rincon Valley Charter School, and Maria Carrillo High School.",2,3,"2,212",e142f708-7227-5231-9bdc-3990214e0211,01/07/2022 18:14:01
https://www.homes.com/property/210-summit-rd-walnut-creek-ca-94598/id-100003768380/,"210 Summit Rd, Walnut Creek, CA 94598","$1,869,192",Walnut Creek,CA,94598,210 Summit Rd,37.901449,-122.0459,,"This Single Family Residence is located at 210 Summit Rd, Walnut Creek, Ca. The estimated value of this home is currently priced at 1,869,192, approximately $781.43 per square foot. This property was originally built in 1947. 210 Summit Rd is within the school district Acalanes Union High School District with nearby schools including Indian Valley Elementary School, Walnutcreek Intermediate School, and Las Lomas High School.",3,3,"2,392",d999735a-cc68-55dc-a300-dd43c838fd41,01/07/2022 18:14:01
https://www.homes.com/property/8000-lesner-ave-van-nuys-ca-91406/id-100005547033/,"8000 Lesner Ave, Van Nuys, CA 91406","$815,102",Van Nuys,CA,91406,8000 Lesner Ave,34.215866,-118.502958,,"This Single Family Residence is located at 8000 Lesner Ave, Van Nuys, Ca. The estimated value of this home is currently priced at 815,102, approximately $688.43 per square foot. This property was originally built in 1952. 8000 Lesner Ave is within the school district Los Angeles Unified School District with nearby schools including Stagg Street Elementary School, Northridge Middle School, and Birmingham Community Charter High School.",2,2,"1,184",917a63de-ed4c-52e1-84e0-5fc80a3b1688,01/07/2022 18:14:01
https://www.homes.com/property/11174-kelowna-rd-27-san-diego-ca-92126/id-100001928889/,"11174 Kelowna Rd 27, San Diego, CA 92126","$514,864",San Diego,CA,92126,11174 Kelowna Rd 27,32.925576,-117.141676,,"This Condominium is located at 11174 Kelowna Rd 27, San Diego, Ca. The estimated value of this home is currently priced at 514,864, approximately $534.09 per square foot. This property was originally built in 1981. 11174 Kelowna Rd 27 is within the school district San Diego Unified School District with nearby schools including Ericson Elementary School, Wangenheim Middle School, and Mira Mesa High School.",2,2,964,c598ec0e-6d3c-5447-91e7-a3964e629f63,01/07/2022 18:14:01
https://www.homes.com/property/2020-holly-ave-ontario-ca-91762/id-100005657346/,"2020 Holly Ave, Ontario, CA 91762","$674,601",Ontario,CA,91762,2020 Holly Ave,34.036716,-117.660499,,"This Single Family Residence is located at 2020 Holly Ave, Ontario, Ca. The estimated value of this home is currently priced at 674,601, approximately $398.70 per square foot. This property was originally built in 1977. 2020 Holly Ave is within the school district Chaffey Joint Union High School District with nearby schools including Haynes Elementary School, Haynes Elementary School, and Ontario High School.",4,2,"1,692",7fc0f980-7b2b-5db4-bf12-80f393925e44,01/07/2022 18:14:01
https://www.homes.com/property/1944-eagle-mountain-rd-san-bernardino-ca-92410/id-100002406262/,"1944 Eagle Mountain Rd, San Bernardino, CA 92410","$262,951",San Bernardino,CA,92410,1944 Eagle Mountain Rd,34.097409,-117.330955,,"This Single Family Residence is located at 1944 Eagle Mountain Rd, San Bernardino, Ca. The estimated value of this home is currently priced at 262,951, approximately $228.26 per square foot. This property was originally built in 1984. 1944 Eagle Mountain Rd is within the school district Rialto Unified School District with nearby schools including Kelley Elementary School, Frisbie Middle School, and Rialto High School.",3,2,"1,152",71d8aad2-7036-53fd-ac68-64f33c187834,01/07/2022 18:14:01
https://www.homes.com/property/84550-calle-leon-coachella-ca-92236/id-100003370518/,"84550 Calle Leon, Coachella, CA 92236","$254,100",Coachella,CA,92236,84550 Calle Leon,33.689001,-116.18926,,"This Single Family Residence is located at 84550 Calle Leon, Coachella, Ca. The estimated value of this home is currently priced at 254,100, approximately $255.12 per square foot. This property was originally built in 1983. 84550 Calle Leon is within the school district Coachella Valley Unified School District with nearby schools including Cesar Chavez Elementary School, Bobby Duke Middle School, and Coachella Valley High School.",3,2,996,e1ab28f7-520a-5f48-ac72-c3c0bca9daad,01/07/2022 18:14:01
https://www.homes.com/property/8200-woody-point-ln-bradley-ca-93426/id-100003256285/,,,Bradley,CA,93426,8200 Woody Point Lane,35.750285,-120.984517,https://cdn.homes.com/x2/@v=-291845651@/124/4/442/NS22097442/NS22097442_0.jpg | https://cdn.homes.com/x2/@v=-292894227@/124/4/442/NS22097442/NS22097442_1.jpg | https://cdn.homes.com/x2/@v=-289748499@/124/4/442/NS22097442/NS22097442_2.jpg | https://cdn.homes.com/x2/@v=-290797075@/124/4/442/NS22097442/NS22097442_3.jpg | https://cdn.homes.com/x2/@v=-287651347@/124/4/442/NS22097442/NS22097442_4.jpg | https://cdn.homes.com/x2/@v=-288699923@/124/4/442/NS22097442/NS22097442_5.jpg | https://cdn.homes.com/x2/@v=-285554195@/124/4/442/NS22097442/NS22097442_6.jpg | https://cdn.homes.com/x2/@v=-286602771@/124/4/442/NS22097442/NS22097442_7.jpg | https://cdn.homes.com/x2/@v=-300234259@/124/4/442/NS22097442/NS22097442_8.jpg | https://cdn.homes.com/x2/@v=-301282835@/124/4/442/NS22097442/NS22097442_9.jpg | https://cdn.homes.com/x2/@v=-330663086@/124/4/442/NS22097442/NS22097442_10.jpg | https://cdn.homes.com/x2/@v=-329614510@/124/4/442/NS22097442/NS22097442_11.jpg | https://cdn.homes.com/x2/@v=-328565934@/124/4/442/NS22097442/NS22097442_12.jpg | https://cdn.homes.com/x2/@v=-327517358@/124/4/442/NS22097442/NS22097442_13.jpg | https://cdn.homes.com/x2/@v=-334857390@/124/4/442/NS22097442/NS22097442_14.jpg | https://cdn.homes.com/x2/@v=-333808814@/124/4/442/NS22097442/NS22097442_15.jpg | https://cdn.homes.com/x2/@v=-332760238@/124/4/442/NS22097442/NS22097442_16.jpg | https://cdn.homes.com/x2/@v=-331711662@/124/4/442/NS22097442/NS22097442_17.jpg | https://cdn.homes.com/x2/@v=-322274478@/124/4/442/NS22097442/NS22097442_18.jpg | https://cdn.homes.com/x2/@v=-321225902@/124/4/442/NS22097442/NS22097442_19.jpg | https://cdn.homes.com/x2/@v=-280331438@/124/4/442/NS22097442/NS22097442_20.jpg | https://cdn.homes.com/x2/@v=-279282862@/124/4/442/NS22097442/NS22097442_21.jpg | https://cdn.homes.com/x2/@v=-278234286@/124/4/442/NS22097442/NS22097442_22.jpg | https://cdn.homes.com/x2/@v=-277185710@/124/4/442/NS22097442/NS22097442_23.jpg | https://cdn.homes.com/x2/@v=-284525742@/124/4/442/NS22097442/NS22097442_24.jpg | https://cdn.homes.com/x2/@v=-283477166@/124/4/442/NS22097442/NS22097442_25.jpg | https://cdn.homes.com/x2/@v=-282428590@/124/4/442/NS22097442/NS22097442_26.jpg | https://cdn.homes.com/x2/@v=-281380014@/124/4/442/NS22097442/NS22097442_27.jpg | https://cdn.homes.com/x2/@v=-271942830@/124/4/442/NS22097442/NS22097442_28.jpg | https://cdn.homes.com/x2/@v=-270894254@/124/4/442/NS22097442/NS22097442_29.jpg | https://cdn.homes.com/x2/@v=-297108654@/124/4/442/NS22097442/NS22097442_30.jpg | https://cdn.homes.com/x2/@v=-296060078@/124/4/442/NS22097442/NS22097442_31.jpg | https://cdn.homes.com/x2/@v=-295011502@/124/4/442/NS22097442/NS22097442_32.jpg | https://cdn.homes.com/x2/@v=-293962926@/124/4/442/NS22097442/NS22097442_33.jpg,"Enjoy lake views from this updated property in Oak Shores at Lake Nacimiento! Updates since 2019 include flooring, windows, appliances, interior paint, deck paint, Ac with dual controls and the most recent update being a new composition roof. As you enter the home, you will find yourself in the living room that boasts a large rock wood burning fireplace. To the left of the living room is the master bedroom with a spacious ensuite bathroom and walk-in closet. To the right of the living room is the kitchen, dining area and a dry bar. There are 2 bedrooms and a full bathroom upstairs. At the bottom of the stairs is an additional guest bedroom, a full guest bathroom, the laundry area and garage access. The 3-car garage is perfect for parking and storing your lake toys. There is also plenty of flat parking plus an Rv/Boat parking area with electrical and water connections. All of that parking is perfect for guests who can join you on the deck to enjoy the view of the lake.",4,3,"2,050",c70ae8f5-f1a2-5be6-b747-78ed356c08b6,01/07/2022 18:14:02
https://www.homes.com/property/3428-n-riverside-ave-rialto-ca-92377/id-100005378276/,"3428 N Riverside Ave, Rialto, CA 92377","$525,280",Rialto,CA,92377,3428 N Riverside Ave,34.158373,-117.404212,,"This Single Family Residence is located at 3428 N Riverside Ave, Rialto, Ca. The estimated value of this home is currently priced at 525,280, approximately $360.77 per square foot. This property was originally built in 1949. 3428 N Riverside Ave is within the school district Rialto Unified School District with nearby schools including Fitzgerald Elementary School, Kucera Middle School, and Carter High School.",5,3,"1,456",baa25320-b48f-56cc-a523-385b59366b43,01/07/2022 18:14:03
https://www.homes.com/property/1414-cardinal-st-los-banos-ca-93635/id-100004951631/,"1414 Cardinal St, Los Banos, CA 93635","$355,212",Los Banos,CA,93635,1414 Cardinal St,37.080859,-120.831713,,"This Single Family Residence is located at 1414 Cardinal St, Los Banos, Ca. The estimated value of this home is currently priced at 355,212, approximately $298.00 per square foot. This property was originally built in 1976. 1414 Cardinal St is within the school district Los Banos Unified School District with nearby schools including Volta Elementary School, Los Banos Junior High School, and Pacheco High School.",3,2,"1,192",73ecf36f-8232-5bb7-b71b-ceae8192e23d,01/07/2022 18:14:03
https://www.homes.com/property/1324-carlton-ave-stockton-ca-95203/id-100000303231/,"1324 Carlton Ave, Stockton, CA 95203",Ask for Price,Stockton,CA,95203,1324 Carlton Ave,37.960554,-121.325633,,"This Duplex is located at 1324 Carlton Ave, Stockton, Ca. This property was originally built in 1935. 1324 Carlton Ave is within the school district Stockton Unified School District with nearby schools including Victory Elementary School, Victory Elementary School, and Stagg High School.",4,3,"2,234",7be2c740-2832-565c-b3db-40005830cef4,01/07/2022 18:14:03
https://www.homes.com/property/572-el-reno-dr-chico-ca-95973/id-100003702115/,"572 El Reno Dr, Chico, CA 95973","$431,640",Chico,CA,95973,572 El Reno Dr,39.762789,-121.852439,,"This Single Family Residence is located at 572 El Reno Dr, Chico, Ca. The estimated value of this home is currently priced at 431,640, approximately $274.06 per square foot. This property was originally built in 1956. 572 El Reno Dr is within the school district Chico Unified School District with nearby schools including John A. McManus Elementary School, Bidwell Junior High School, and Pleasant Valley High School.",3,2,"1,575",8f22eb17-d172-5823-9ad7-fbe85d48d80f,01/07/2022 18:14:03
https://www.homes.com/property/607-vanessa-dr-san-mateo-ca-94402/id-100000538385/,"607 Vanessa Dr, San Mateo, CA 94402","$1,758,564",San Mateo,CA,94402,607 Vanessa Dr,37.556892,-122.307588,,"This Single Family Residence is located at 607 Vanessa Dr, San Mateo, Ca. The estimated value of this home is currently priced at 1,758,564, approximately $1,256.12 per square foot. This property was originally built in 1955. 607 Vanessa Dr is within the school district San Mateo Union High School District with nearby schools including Sunnybrae Elementary School, Borel Middle School, and Aragon High School.",3,2,"1,400",6f78b515-795e-5dd5-91a4-4991557fe742,01/07/2022 18:14:03
https://www.homes.com/property/9757-e-zayante-rd-felton-ca-95018/id-100001197650/,"9757 E Zayante Rd, Felton, CA 95018","$844,449",Felton,CA,95018,9757 E Zayante Rd,37.090052,-122.04497,,"This Single Family Residence is located at 9757 E Zayante Rd, Felton, Ca. The estimated value of this home is currently priced at 844,449, approximately $536.50 per square foot. This property was originally built in 1939. 9757 E Zayante Rd is within the school district San Lorenzo Valley Unified School District with nearby schools including San Lorenzo Valley Elementary School, San Lorenzo Valley Middle School, and San Lorenzo Valley High School.",,0,"1,574",eac112d4-dfea-58c0-9485-3f425747a781,01/07/2022 18:14:03
